no,displayUserNick,rateContent,rateDate,package,quality,price,service,logistics,other,sentiment
397,c***4,历史最低价了，以前还126买过，双十一的确给力,11/20/2015 10:23,0,0,1,0,0,0,0
398,小***丫,一如既往的好，双十一货可能比较多，收到的其他卖家的东西包装都很简陋，有的甚至是直接在商品外包装上面贴个快递单就寄过来了，不说盒子，连个袋子都不装，可是卢正浩的一点没有马虎，和平时寄包裹一样的包装，很好，茶叶更是好的没得说，好评,11/19/2015 9:03,1,1,0,0,0,0,0
399,阿***苏,喝茶只喝绿茶，绿茶只喝龙井，龙井只喝卢正浩。,11/18/2015 14:24,0,0,0,0,0,1,0
400,m***3,非常非常非常感谢小梅,6/8/2016 16:07,0,0,0,1,0,0,0
401,f***0,已收到，包装完美，蛮大气的，因为送人，还没试。,6/8/2016 15:36,1,0,0,0,0,0,0
402,屠***盈,很不错的茶叶,5/4/2016 9:23,0,1,0,0,0,0,0
403,r***8,很好，推荐。,4/29/2016 22:30,0,0,0,0,0,0,0
404,m***8,第二次买了，不错的。,4/16/2016 12:52,0,0,0,0,0,0,0
405,q***嚯,不知道味道怎么样？但是首先卖家客服态度很好东西包装的很严实，在我以为是可以直接拿的茶叶后卖家也很快提醒我是新茶要等一段时间。总之如果味道不错我会常驻这家店的！,4/13/2016 7:57,1,1,0,1,0,0,0
406,w***0,茶不错，和描述的一样，是新茶，味道纯正，服务态度好,4/12/2016 19:43,0,1,0,1,0,1,0
407,f***6,口感还O K了，就是感觉还是有点贵,3/6/2016 15:00,0,1,1,0,0,0,1
408,里***尔,客服小卢很贴心的给换了顺丰快递，一天就到了，包装非常完美，感谢,2/29/2016 18:53,1,0,0,1,1,0,0
409,铁***西,客服挺热情,2/20/2016 18:24,0,0,0,1,0,0,0
410,d***1,包装看着还行 茶叶给朋友了 不知道怎么样,2/14/2016 11:07,1,0,0,0,0,0,0
411,许***6,包装不大气，买来送人的，赠品太次了,2/2/2016 22:28,1,0,0,0,0,0,1
412,如***5,贡羽服务态度好，茶叶棒棒哒，老顾客啦，还会再来的。,2/1/2016 18:30,0,1,0,1,0,0,0
413,z***9,送人的 没有喝 应该不错,1/30/2016 10:45,0,0,0,0,0,0,1
414,澧***合,先好评，看到了再来追加,1/29/2016 0:13,0,0,0,0,0,0,1
415,淘***1,还没喝，老板送的年货礼包很贴心,1/27/2016 6:56,0,0,0,0,0,1,0
416,我***绍,茶还没拆，包装很好，快递很快,1/25/2016 22:26,1,0,0,0,1,0,0
417,w***y,包装挺大，里面挺小,1/25/2016 14:11,1,0,0,0,0,1,1
418,皮***啦,好,1/23/2016 15:23,0,0,0,0,0,0,0
419,j***t,非常好，精美，正宗,1/23/2016 13:56,0,0,0,0,0,1,0
0,雪***6,挺好的,8/1/2014 10:11,0,0,0,0,0,0,0
1,j***2,品牌过硬 质量保证 味道也不错 很喜欢,7/31/2014 16:45,0,1,0,0,0,1,0
2,a***8,还不错,7/30/2014 21:17,0,0,0,0,0,0,0
3,q***2,很不错，包装很好,7/27/2014 11:27,1,0,0,0,0,0,0
4,甜***椅,看起来不错。。挺小的一盒。。。。,7/21/2014 16:06,1,0,1,0,0,0,1
5,d***0,很不错，包装很正规！,7/21/2014 14:57,1,0,0,0,0,0,0
6,c***o,茶不错，就是太抠门了，买了好几千的东西，价格一分不降，客服服务态度也不太好！,7/17/2014 19:08,0,1,1,1,0,0,1
0,睢***莉,还行，一直喝他家的茶，比较信赖,6/11/2015 12:36,0,0,0,0,0,1,0
1,a***0,"茶叶一般，不是西湖产区的，雨前茶叶含量1%不到，基本上都是陈茶，烂叶子茶梗特别多,大家谨慎购买",6/11/2015 12:31,0,1,0,0,0,0,1
2,l***z,茶叶一般，嫩芽不多，杆子长，叶片不够匀净，颜色也偏深。相对于这个价格嘛，也就这样了。随便喝喝，还是实惠的。,6/11/2015 11:57,0,1,1,0,0,0,1
3,t***7,发货速度快，茶叶清香，还送了防潮的夹子,6/11/2015 11:43,0,1,0,1,0,1,0
4,g***d,物流很快，茶叶很好,6/11/2015 5:54,0,1,0,0,1,0,0
5,石***哦,好好好好好好好好好好好好好好好好好好好好好好好好好好,6/10/2015 23:31,0,0,0,0,0,0,0
6,绝***云,包装的一如既往，很有特色，茶叶还没喝，看起来还可以的样子！老实说，比在杭州本地茶农那边直接买都划算。 很好，发货很快。,6/10/2015 12:39,1,1,0,1,0,0,0
7,t***6,发货很快。但感觉比朋友在实体店买的味道淡些。,6/9/2015 15:12,0,1,0,1,0,0,1
8,南***3,已是第二次购买了,6/8/2015 18:20,0,0,0,0,0,0,0
9,李***f,还可以,6/8/2015 12:04,0,0,0,0,0,0,0
10,n***d,回头客,6/4/2015 11:15,0,0,0,0,0,0,0
11,h***0,货真价实,5/30/2015 10:42,0,1,1,0,0,0,0
12,1***a,,5/30/2015 10:33,0,0,0,0,0,0,0
13,b***d,办公室口粮而已,5/30/2015 8:31,0,0,0,0,0,0,1
14,小***3,茶叶味道不错，质量也很好。,5/27/2015 23:25,0,1,0,0,0,0,0
15,唱***猪,不错！,5/26/2015 20:05,0,0,0,0,0,0,0
16,l***3,还行,5/26/2015 16:28,0,0,0,0,0,0,0
17,c***0,去年买过，今年再次购买。,5/26/2015 9:59,0,0,0,0,0,0,0
18,雨***5,帮别人买的，回复很好,5/25/2015 10:09,0,0,0,0,0,1,0
19,东***徒,一直喝这儿的春茶。这次还没泡，信任，应该没问题。,5/18/2015 18:38,0,0,0,0,0,0,0
20,1***2,很好的茶叶，买过几次了，一如即往，值得信任。,6/24/2015 10:53,0,1,0,0,0,0,0
21,快***0,茶叶不错，就是杆子确实多了点,6/24/2015 9:25,0,1,0,0,0,0,1
22,德***8,一直在买这家茶，味道一如从前。值得下手购买！,6/24/2015 9:10,0,1,0,0,0,0,0
23,向***力,口感很一般，不过，凑合吧，可能是不适合我的口感,6/23/2015 21:34,0,1,0,0,0,0,1
24,y***4,差评。茶叶还没喝。不知道怎么样 但是物流太次了 本来父亲节那天能到的 给爸爸的父亲节礼物 结果给我发错地方了 真是生气 惊喜没了,6/23/2015 20:25,0,1,0,0,1,0,1
25,l***p,茶叶还不错是新茶，茶形也看得过去，香气比较重，值得购买，就是这茶叶水分也太大了吧，搞活动和平时价格差距太大了，没活动时候还让人买吗,6/23/2015 19:49,0,1,1,0,0,0,1
26,c***n,听家里人说挺好的，我让家里人发个泡好茶的图片。结果发过来就只有干茶叶的图。 好,6/23/2015 19:47,0,1,0,0,0,0,1
27,z***z,价格实惠，品质好。,6/23/2015 13:31,0,1,1,0,0,0,0
28,w***n,不错不错，一直支持,6/23/2015 12:49,0,0,0,0,0,0,0
29,衣***元,茶叶很香。品质好。包装有特色。价格也实惠。好评。,6/23/2015 11:12,1,1,1,0,0,0,0
30,l***o,每年都要买，他家的龙井茶不错，物有所值，赶上活动更超值。,6/22/2015 13:03,0,0,1,1,0,0,0
31,大***1,还好吧！,6/21/2015 16:04,0,0,0,0,0,0,0
32,陈***5,茶叶味道不错。,6/17/2015 23:25,0,1,0,0,0,0,0
33,f***9,买了很多次，很好,6/16/2015 19:09,0,0,0,0,0,0,0
34,b***7,好茶?,6/16/2015 15:28,0,0,0,0,0,0,1
35,h***b,第几次买我也不清楚了，茶好，服务也好，搞活动的时候价格超值。5分。 服务一直很好，5分。,6/14/2015 17:30,0,1,1,1,0,0,0
36,h***4,茶味很正，有回甘,6/12/2015 16:11,0,1,0,0,0,0,0
37,若***0,"值这个价,物流飞快,好评",6/12/2015 14:07,0,1,0,0,1,0,0
38,s***9,很实惠 品质也很好 喝起来清香甘甜,6/11/2015 20:25,0,1,1,0,0,0,0
39,喜***茶,东西很好，卖家发货超快，酷！五分好评,6/11/2015 14:04,0,1,0,1,0,0,0
40,白***人,茶叶非常好！一直都有购买！希望价格优惠多多啊！ 好，不错！,6/29/2015 16:55,0,1,1,0,0,0,1
41,d***a,不错,6/29/2015 14:38,0,0,0,0,0,0,0
42,x***o,老公说是好茶！,6/29/2015 14:13,0,1,0,0,0,0,0
43,t***0,发货慢，茶叶感觉还好，,6/29/2015 11:34,0,1,0,1,0,0,1
44,g***1,挺好的，好喝，十分满意的一次购物,6/27/2015 14:36,0,1,0,0,0,0,0
45,8***a,发货慢哦,6/27/2015 10:22,0,0,0,1,0,0,1
46,菲***0,好,6/26/2015 21:50,0,0,0,0,0,0,0
47,w***4,好,6/26/2015 21:18,0,0,0,0,0,0,0
48,虎***2,好评。,6/26/2015 12:33,0,0,0,0,0,0,0
49,虎***2,好评,6/26/2015 12:33,0,0,0,0,0,0,0
50,z***5,口感甘醇，有点清谈，闻起来很清香，包装很不错，价格很便宜。 服务很好，能给买家介绍泡茶法,6/25/2015 21:15,1,1,1,1,0,0,0
51,t***n,好评,6/25/2015 20:45,0,0,0,0,0,0,0
52,l***3,,6/25/2015 19:34,0,0,0,0,0,0,0
53,亚***8,好评,6/25/2015 17:49,0,0,0,0,0,0,0
54,b***8,这龙井级别很多，看茶叶分辨不出来，但一喝起来，入口的感觉就是不一样的。,6/25/2015 10:34,0,0,0,0,0,0,0
55,陈***熙,"喝了几十年龙井,第一次碰到这么差性价比的东西,图有虚名,这是今年第三次买龙井,这个名牌再不会光顾了。 东西到本小区48小时后经追问才给送的",6/25/2015 9:58,0,1,1,0,1,0,1
56,c***8,老顾客不多说了。,6/25/2015 0:08,0,0,0,0,0,0,0
57,泰***岩,买了好几十次了！！！！！！！！,6/24/2015 21:34,0,0,0,0,0,0,0
58,罗***9,宝贝不错，口感也很好！ 服务态度不错,6/24/2015 19:07,0,1,0,1,0,0,0
59,咖***5,物流非常非常慢！！买来送人的，结果误了事。。。。,6/24/2015 12:47,0,0,0,0,1,0,0
60,a***y,不错,7/29/2015 7:34,0,0,0,0,0,0,0
61,徐***司,茶叶以收到，第二次购买味道不错，老板也很好，以后会继续购买。,7/28/2015 17:03,0,1,0,1,0,0,0
62,l***y,茶叶不错，略微显老,7/27/2015 8:42,0,1,0,0,0,0,1
63,g***y,包装很赞，茶叶看着很新鲜，也没有什么茶梗，泡了一杯，闻着好香啊！4、5泡后都还有味呢！喝完再来。,7/26/2015 19:14,0,1,0,0,0,1,0
64,锐***贝,不好意思啊 确认晚了 茶叶很好 老公说口感蛮好的 下次还会继续光顾的！物流超快哦！！ 很好,7/24/2015 15:58,0,1,0,0,1,0,0
65,j***3,还是不错的，形状一般，口味还可以,7/23/2015 9:12,0,1,0,0,0,0,0
66,p***3,送朋友的，还不错好评。,7/20/2015 16:28,0,0,0,0,0,0,0
67,波***8,味道不错哈 五星,7/20/2015 13:43,0,1,0,0,0,0,0
68,o***4,好评！,7/16/2015 13:44,0,0,0,0,0,0,0
69,s***1,茶叶真不错，很香，形状一般，性价比不错。以后就买这款了。,7/13/2015 9:56,0,1,1,0,0,0,0
70,e***e,不错，有活动，价格优惠！,7/10/2015 11:47,0,0,1,0,0,0,0
71,l***4,,7/9/2015 20:13,0,0,0,0,0,0,0
72,z***3,一如既往的好,7/9/2015 9:02,0,0,0,0,0,0,0
73,动***林,味道很不错，物有所值的。,7/7/2015 12:31,0,1,1,0,0,0,0
74,y***2,老顾客了，一如既往的好！,7/4/2015 23:50,0,0,0,0,0,0,0
75,就***腾,很棒的服务！,7/4/2015 18:07,0,0,0,1,0,0,0
76,曹***7,茶叶很好，我是老顾客了，以后还会来买的，希望茶叶质量一如既往地好下去。 很满意,7/3/2015 14:32,0,1,0,0,0,0,0
77,看***子,这个还不错是新茶，比较实惠,7/1/2015 15:57,0,1,1,0,0,0,0
78,格***林,很划算,6/30/2015 21:58,0,0,1,0,0,0,0
79,培***2,茶味一般般，茶梗还挺多，没实体店的好。,6/29/2015 20:34,0,1,0,0,0,0,1
80,断***5,很香,9/1/2015 18:01,0,1,0,0,0,0,0
81,t***3,味道很好，,9/1/2015 15:12,0,1,0,0,0,0,0
82,g***h,卢正浩，值得信赖、推荐！,9/1/2015 15:00,0,0,0,0,0,1,0
83,顾***2,宝贝收到啦 还没喝 稍后喝了再评价,9/1/2015 14:11,0,0,0,0,0,0,0
84,c***d,上次的还没有喝完，赶上大促再收一斤。,8/31/2015 16:03,0,0,0,0,0,0,0
85,土***坪,不错不错，物流挺快的，还没开始喝，先给个5分吧,8/31/2015 14:33,0,0,0,0,1,0,0
86,土***坪,不错不错，物流挺快的，还没开始喝，先给个5分吧,8/31/2015 14:32,0,0,0,0,1,0,0
87,音***5,满5分！还是很好哦！还有赠品。,8/31/2015 13:31,0,0,0,0,0,1,0
88,t***6,好茶，喝了再拍，老牌子就是质量好！,8/29/2015 9:20,0,1,0,0,0,0,0
89,雨***2,一直都喝他们的茶叶，老顾客了，全五分！,8/25/2015 11:32,0,0,0,0,0,0,0
90,夜***光,很好，很不错，买了以后才发现8月28号有活动，哎呀真不巧，不过茶很好啊！,8/22/2015 13:30,0,1,1,0,0,0,1
91,七***山,行,8/20/2015 16:38,0,0,0,0,0,0,0
92,t***6,很好,8/18/2015 15:19,0,0,0,0,0,0,0
93,小***飞,很好，不错！,8/17/2015 16:49,0,0,0,0,0,0,0
94,南***8,第二次买了，很好的茶,8/17/2015 13:53,0,1,0,0,0,0,0
95,j***3,口味不错，只不过茶叶里面有笤帚棒子,8/14/2015 19:03,0,1,0,0,0,0,1
96,p***1,送了一盒茶叶不错,8/3/2015 10:02,0,0,0,0,0,0,0
97,妃***姬,一如既往的好,8/1/2015 10:37,0,0,0,0,0,0,0
98,k***q,很好，香味很足,7/30/2015 14:14,0,1,0,0,0,0,0
99,亿***c,首先谢谢送的茶，喝了二百多的茶和一百多的茶确实差别不大，看泡的茶叶没什么分别。,7/29/2015 11:22,0,1,1,0,0,0,1
100,q***9,你家买过很多次了，质量一直稳定，希望保持，搞活动买你家茶叶很划算。,9/4/2015 16:07,0,0,0,0,0,0,0
101,t***1,一般般吧，，，，，，茶叶好碎，，味道还可以不是太耐泡,9/4/2015 14:45,0,1,1,0,0,0,0
102,地***8,一直买，不错！,9/3/2015 21:03,0,1,0,0,0,1,1
103,z***x,一如既往的好,9/3/2015 19:46,0,0,0,0,0,0,0
104,l***0,朋友同事喝过都说不错,9/3/2015 18:51,0,1,0,0,0,0,0
105,w***y,一如既往的好，还会再来的。,9/3/2015 18:05,0,0,0,0,0,0,0
106,s***1,茶叶鲜香，醇厚的味道，非常满意的一次网购。,9/3/2015 16:49,0,1,0,0,0,0,0
107,娜***天,好，不错&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;,9/3/2015 16:29,0,0,0,0,0,0,0
108,陆***狗,正常价格。正常品质。,9/3/2015 12:57,0,1,1,0,0,0,0
109,1***g,茶叶不错,9/3/2015 8:38,0,0,0,0,0,0,0
110,超***1,好好好！ 好！,9/2/2015 23:37,0,0,0,0,0,0,0
111,s***3,,9/2/2015 21:50,0,0,0,0,0,0,0
112,梦***天,很实惠，质量很好，老客户了。,9/2/2015 19:05,0,1,1,0,0,0,0
113,a***7,茶叶不错，就是香味淡了点,9/2/2015 17:47,0,1,0,0,0,0,1
114,t***3,不错哦，很好，物流很快给力。茶叶冲泡起来很香很醇。正，0k，下次再来。,9/2/2015 12:37,0,1,0,0,1,0,0
115,w***n,挺好的,9/1/2015 23:37,0,0,0,0,0,0,0
116,h***p,包装很好，还送了盒去年产的正山小种,9/1/2015 22:58,1,0,0,0,0,1,0
117,h***9,离双十一还有2个月啊，这次买两包续上了，自己平时喝喝，不错的。,9/1/2015 21:24,0,0,0,0,0,0,0
118,r***e,很好的茶,9/1/2015 20:34,0,1,0,0,0,0,0
119,t***8,味道纯正，很好茶叶，值得常来,9/1/2015 18:43,0,1,0,0,0,0,0
120,s***6,挺满意的,9/6/2015 19:25,0,0,0,0,0,0,0
121,z***3,已是多次购买，质量不错,9/6/2015 16:41,0,0,0,0,0,0,0
122,t***9,还没喝，但作为一个老顾客，相信这茶肯定不错的！  继续支持！ 好！,9/6/2015 14:35,0,0,0,0,0,1,0
123,梦***2,已经多次在这里购买茶叶了，茶叶口感不错，质量很好，而且在8.28奉茶节购买优惠力度很大，物有所值。,9/6/2015 13:27,0,1,1,0,0,0,0
124,w***5,非常实惠！,9/6/2015 13:23,0,0,1,0,0,0,0
125,y***6,第一次送的茶杯是坏的，答应第二次买茶叶给补发，但是却没给发，杯子虽然不值钱，但是这就是卢正浩的信誉吗？,9/6/2015 12:10,0,0,0,1,0,1,1
126,c***0,买给爸爸喝的，应该还可以,9/6/2015 11:38,0,0,0,0,0,0,0
127,s***1,以前买过，这次活动买一送一，很合算。家里和单位的茶叶都是这里买的，非常满意，好评！,9/6/2015 11:06,0,0,1,0,0,0,0
128,安***9,很好,9/6/2015 11:04,0,0,0,0,0,0,0
129,t***u,实惠，亲民,9/6/2015 9:54,0,0,1,0,0,0,0
130,小***5,相比于D包，这个豆香更浓，稍微耐泡点，奉茶节买一送一超值！,9/6/2015 8:42,0,1,1,0,0,0,0
131,没***个,没尝，相信还是老样子很好喝,9/6/2015 7:03,0,0,0,0,0,0,0
132,孙***逸,一般般,9/6/2015 6:15,0,0,0,0,0,0,0
133,a***i,口感清淡，0点抢拍，送了2小袋试用装。,9/5/2015 16:51,0,1,0,0,0,1,0
134,牛***妞,不如春天的e包，,9/5/2015 12:33,0,1,0,0,0,0,1
135,雨***8,宝贝收到了，蛮好的，很清香，茶色清纯回味甘甜。,9/5/2015 11:08,0,1,0,0,0,0,0
136,z***c,多次购买了。,9/5/2015 10:31,0,0,0,0,0,0,0
137,东***客,传统包装朴实无华有意境，茶叶色泽条形也好，口味香气略淡符合这个价格。,9/5/2015 8:45,1,1,1,0,0,0,0
138,y***6,挺好的，跑起来不错。。。 发货有点慢，，，,9/4/2015 23:17,0,0,0,1,0,0,1
139,q***7,茶叶不错，好喝，会再来,9/4/2015 19:02,0,1,0,0,0,0,0
140,j***n,泡出来有一点薄荷味，不知道怎么搞的？ 送货很快，令人满意。,9/18/2015 13:58,0,1,0,0,1,0,0
141,t***y,质量一如既往的好,9/16/2015 19:37,0,1,0,0,0,0,0
142,火***3,很好，品质如一。,9/15/2015 17:11,0,1,0,0,0,0,0
143,c***9,香味比较淡。,9/13/2015 17:56,0,1,0,0,0,0,1
144,沪***玉,茶叶还可以， 但是还是有梗。 是买一送一搞活动的时候买的 挺好的,9/13/2015 15:57,0,1,1,0,0,0,1
145,b***z,好，不错,9/13/2015 13:45,0,0,0,0,0,0,0
146,丽***菲,好评！,9/12/2015 22:50,0,0,0,0,0,0,0
147,o***4,好评！,9/11/2015 22:15,0,0,0,0,0,0,0
148,k***9,"还是明前的好喝,后悔买这个",9/11/2015 20:57,0,1,0,0,0,0,1
149,雨***y,茶叶有些碎，不知道是不是转运途中弄的，茶汤明亮，味道还行,9/11/2015 16:43,0,1,0,0,1,0,1
150,t***2,挺好的，谢谢掌柜子的赠品,9/10/2015 17:43,0,0,0,0,0,1,0
151,里***久,算凑合着吧，买一送一入手,9/10/2015 9:07,0,0,1,0,0,0,0
152,憨***笨,味道挺不错的，不过卖相没想的好，还行吧。,9/9/2015 11:47,0,1,0,0,0,1,1
153,冬***檐,买了好几回了，不错,9/9/2015 11:08,0,0,0,0,0,0,0
154,t***6,好茶！,9/9/2015 9:21,0,1,0,0,0,0,0
155,l***7,还好吧，好评！,9/8/2015 11:30,0,0,0,0,0,0,0
156,过***b,一如既往的好。 服务很好。,9/7/2015 9:39,0,0,0,1,0,0,0
157,x***4,好评,9/7/2015 0:36,0,0,0,0,0,0,0
158,仟***圣,货收到了，还没有打开呢。,9/6/2015 21:34,0,0,0,0,0,0,1
159,贾***钟,不错。,9/6/2015 19:44,0,0,0,0,0,0,0
160,痴***亮,买了好几次了,11/13/2015 10:50,0,0,0,0,0,0,0
161,c***1,双十一拍的，第二天就到了。,11/12/2015 19:34,0,0,0,0,0,0,0
162,h***d,茶叶很好，经常买,11/10/2015 11:37,0,1,0,0,0,0,0
163,雨***5,帮朋友买的，说是很好,11/7/2015 22:16,0,0,0,0,0,0,0
164,勤***鸡,,11/4/2015 19:27,0,0,0,0,0,0,0
165,w***5,510元/斤，没隔壁茶叶店的好，失望。,10/28/2015 8:56,0,1,1,0,0,0,1
166,z***l,比我在当地买的香，价格也便宜点,10/27/2015 3:40,0,1,1,0,0,0,0
167,s***g,味道很好，茶叶太碎,10/20/2015 17:59,0,1,0,0,0,0,1
168,m***g,老客户了，所以非常信任你们的产品 服务非常好，尤其是慕青，这个店员真的很好，谢谢你,10/19/2015 17:06,0,0,0,1,0,0,0
169,t***3,人至诚 茶至臻 一如既往的支持卢正浩,10/16/2015 11:31,0,0,0,0,0,0,0
170,j***6,定点购买，味道很好，推荐。,10/9/2015 23:14,0,1,0,0,0,0,0
171,w***t,还行,10/7/2015 23:09,0,0,0,0,0,0,0
172,t***1,好,10/7/2015 22:53,0,0,0,0,0,0,0
173,波***8,不错 五星,9/29/2015 23:26,0,0,0,0,0,0,0
174,四***云,买了，两包，送人的，包装还好，等喝过了再追评,9/29/2015 19:44,1,0,0,0,0,0,0
175,l***z,很好，买茶叶首选店,9/24/2015 18:58,0,0,0,0,0,0,0
176,刘***冉,个人觉得和E包没什么区别！,9/21/2015 23:28,0,1,0,0,0,0,1
177,小***西,送人的 具体不知道,9/21/2015 11:45,0,0,0,0,0,0,1
178,g***7,不错,9/20/2015 9:40,0,0,0,0,0,0,0
179,s***0,送的杯子挺好的，不过第一次买c包，挺难喝的。,9/19/2015 1:06,0,1,0,0,0,1,1
180,h***8,一如既往的好品味，好茶！,11/16/2015 17:34,0,0,0,0,0,0,0
181,东***s,不错,11/16/2015 15:04,0,0,0,0,0,0,0
182,徘***8,茶不错,11/16/2015 15:02,0,0,0,0,0,0,0
183,l***1,总之一分钱一分货。品牌的茶叶质量还是有保证的，你也别指望便宜的价格能淘到很好的茶叶！,11/16/2015 13:27,0,1,1,0,0,0,0
