	sentiment	rateContent
10102	0	老客户了，很好的茶叶。
10103	0	香是香，口感不大好，有些苦涩，喝后贾嘴
10104	0	一如既往的好！
10105	1	没有想像的好，凑合喝吧！
10106	0	还不错，泡了一杯，很香!
10107	0	口感一般，价钱是便宜
10108	0	非常实惠！
10109	0	快递一天就到了！赞啊！茶叶味不错 标准的口粮茶！
10110	0	老顾客了，这款还没有品尝。快递速度赞一个！
10111	0	卖给爸爸的茶，爸爸说很不错，味道很好，很喜欢。
10112	0	好评
10113	0	一如既往的好!
10114	0	不错又一次愉快的网购
10115	0	非常不错～
10116	0	应该还好的，第二次买了
10117	0	茶叶不错，发货速度快，卖家服务态度好
10118	0	东西收到了，很喜欢，服务真的很周到，五分！
10119	0	宝贝色泽鲜美，味道清淡可口，很提神的，对于这次购物很满意 卖家态度很好，服务周到，物流速度很快
10120	0	断茶节果断入手,龙井离不开卢正浩。
10121	0	价廉物美。很好
10122	0	味道不错,很香,价格适方式!豆味不大!
10123	1	茶就不用评价了，第N次购买了。评价一下别的吧！首先，要表扬快递，这速度杠杠的。其次，感谢店铺送的杯子。最后，希望卢正浩的员工要认真些，两包茶叶，一个封口夹的事还得注意呀！???
10124	0	还可以吧。
10125	0	好茶。豆香、回甘明显。
10126	0	很香！很好不错的哦
10127	0	以这么低的价格可以体验到龙井茶，挺满意的。
10128	0	货已收到，感觉不错，喝起来也很好喝，很好
10129	0	味道不错。是今年的新茶 可以
10130	0	信赖的品牌，信赖的品质！ 好！
10131	0	好评
10132	0	买了无数次，一直很不错
10133	0	东西收到
10134	1	根本没有绿茶的正常品质，口感极差。名不副实！
10135	1	收到货，虽然还没喝，老字号送礼有面子
10136	0	符合这个价位的茶叶品质，不会有很好喝太好喝的感觉，毕竟茶叶分高中低挡。但这个价位这个味道的茶已经相当不错了，至于那些说不耐泡的，你真的懂茶？你家龙井会耐泡？龙井就3泡顶多4泡。我下次买点这家店的高档茶叶尝尝，那时再评论。
10137	0	包装好发货快，送人自用都很好。
10138	0	茶叶不错，口感很好。下次再来。
10139	1	其实雨前哪款香气很好，另外好评一下红袍
10140	0	从认识他家后龙井就只买他家的。这次订的老茶树口感品相都不错，性价比也可以。赞下客服，各各都很热心！！
10141	0	茶叶还行
10142	0	很久没有喝龙井了,还是老味道,正点
10143	1	茶叶给满分,全是芽,泡两次没有问题,很香,有回甘.  搞活动,运气不错,买一赠一,感谢!  还会再买
10144	0	宝贝收到了，闻起来很香，喝起来口感很好，清香。我喜欢?是2015年的茶叶
10145	0	不错味道很正
10146	0	茶叶刚收到，就等不急赶快泡了壶，嘿，味道很不错，有茶香味，以后就多喝茶，少喝酒了
10147	1	可以，味道有清香，就是有点杆子，还有碎，可以接受
10148	0	送老爸的，包装结实，感觉还不错，希望老爸能喜欢。
10149	0	买了送人，包装不错!茶怎样未知，冲着老牌买的，应该也不错。
10150	1	不知道呢，送人的
10151	1	新茶，味道不错！叶片外观稍差，但不影响口感！对得起这个价钱了！ 服务细致！一直有短信告知商品和快递的信息！
10152	1	sk c 可以
10153	0	挺好，性价比高
10154	1	双ll购买，今天才收到，脕了点，幸亏不是着急用的，宣传画图上送茶杯没有，是忘记了吧，送的二个夹子挺好?，以后品尝后再评。
10155	0	双十一购买，太划算了。比108的强多了，不错很满意
10156	0	今年一直在喝卢正浩的茶，这款打特价抢购的，很超值。根据今年喝茶的经验，喝茶要喝大厂茶。
10157	0	宝贝收到，质量好，服务周到，非常满意。
10158	0	还行吧
10159	0	茶叶蛮香的，第一次购买，赞一个
10160	0	很好的茶叶
10161	0	我也不是很懂茶叶  味道还不错
10162	0	茶很好，很香也很实惠
10163	0	喜欢卢正浩的宝贝 好
10164	0	满意
10165	1	味道很香，只是不耐泡，价格稍贵
10166	1	第一次购买，收到后先尝试了一杯，颜色看上去很好，味道也不错，喝到三杯味淡了，物流也快，总体感觉很好，喝完了再来，全5分，送的茶杯很精致。
10167	1	上次买了龙井，觉得挺好，这次买了这个，4种茶都有了，茶具虽然是送的，若能改进下外观就更完美了。
10168	0	茶叶不错，物超所值，下次换个价位高点的试试
10169	0	很好
10170	0	朋友介绍的，味道还不错
10171	0	一直在买这家茶，味道一如从前。值得下手购买！
10172	0	不错不错。包装特别好、挺精致的。茶还没泡、送了两个杯子、梅和竹、看来还得买啊、才能凑齐四君子。
10173	1	快递堵得慌&hellip;茶叶没打开，配货单上的张三丰和宋世杰挺乐的，全五分，继续支持
10174	1	老客户了，送的纸袋子是浪费，一拿回来就扔了，还不如送杯主实惠
10175	0	宝贝收到蛮快！朋友来家喝了觉得物有所值！好评！
10176	0	评价同上
10177	1	还不错，没喝，希望能好喝
10178	0	宝贝质量非常好，包装的也很讲究，口感也非常浓厚，卖家服务也很好，以后就在你家买茶叶了，非常满意的一次购物。 卖家非常热情
10179	0	感觉很不错，尝了再来评
10180	0	还是一如既往的好啊！还会再买哦！
10181	1	泡一次还可以，第二次没有什么味了，
10182	0	还可以
10183	0	茶叶很香，送的茶杯也不错。顺丰快递，快！
10184	0	东东已收到！包装很精致！很好！好评！
10185	0	蛮好 正浩牌子 靠的住产品！ 很好！
10186	0	差到一直没喝，评价来晚，茶还不错，好喝，香
10187	1	不是很好！有点失望！！
10188	0	味道不错，很好的卖家，卢正浩，我还会再来光顾的！！！
10189	0	闻着还不错，还没有机会品尝，先给个好评
10190	0	茶叶收到了 包装的非常哈好！已经开始泡了 味道非常不错！客服人也很好 回复速度也很快！
10191	0	老朋友。我又来你店光顾了，久了没来，生意看来还真不错哦，店家很讲信誉，而且很不错哦，在这家店买东东，我很满意~?
10192	0	是新茶，茶汤清冽，香气浓郁！
10193	0	包装很好，看着质感不错，还没喝。
10194	0	非常不错
10195	0	正浩家的茶叶每天都在喝，雨前三级虽然品相不太好看，但是口感不错 ，居家自喝还是很划算的，全5分！
10196	0	很好喝，买了几次了，客服小卢很是热情，百问不厌，真是麻烦了，谢谢你
10197	0	多次购买了，还不错。这个价格也也就这个样.平时当口粮喝喝还是不错的
10198	0	一如既往的好
10199	0	口感很好
10200	0	很好，每年都从他家买了送朋友。 小茶人小梅服务很好。另外当天因为塑封机坏了没及时发货，客服还特意电话来致歉。
10201	0	还没饮，包装可以，好评先。
10202	0	茶叶很好喝，是今年的新茶哦 茶叶很整不碎，味道很好，入口回味无穷， 客服服务态度好，很有耐心。满意。
10203	0	多次买了，应该不错吧，这次的还没吃，看上去和以前一样的，发货和物流都很快。
10204	0	给老爸买的说喝着还不错
10205	1	这款和另一款都是买2送水杯的活动，我本来是想一款要一个就行了。可是客服说：不同款的不送水杯。无语啊....收到水杯后发现，杯里没有茶漏.....
10206	0	包装精良专业。端午节活动买一送一，物超所值。
10207	0	茶叶还行吧，茶叶味浓，挺香的，喝的好的话还会来买的。
10208	0	好
10209	1	我一直都相信卢正浩的牌子,这次拿到的茶叶真不怎么样,都没有茶的味道了,
10210	1	老公说口感可以，感觉有点清淡，性价比很好，好评吧！
10211	0	茶叶收到，昨天晚拿回就泡来试喝，味道很好很清香，很不错的一款茶叶，下次还会来哦。。。 老板态度好。。
10212	0	包装大气，品质好，味道好，物超所值
10213	0	第一次喝到这么好的茶。很香。回甘很给力。赞!
10214	1	从前有一座山，山里有一个和尚以种茶为生，年复一年，日复一日，茶通人性，茶与人都有了感情。人死种茶下，茶人合一，后世人取名此茶。哈哈?
10215	0	挺好的
10216	0	贡羽服务不错
10217	0	没茶叶了，新茶没下来先买点吧，期待今年的春茶，到时定会再来
10218	0	聚划算买的，豆香浓郁，价格实惠。
10219	1	看包装比较正规，毕竟不是资深茶友，还是三级茶，不过真的碎末多，味道觉得还可以。什么时候买个一级的看看有什么区别。
10220	0	好还会购买
10221	0	对于一个爱喝茶的人来说，能喝到这样的茶叶真是令人惊喜，茶叶泡出来口味很纯正，味甘美。包装得很好喔。很钟爱这款茶叶。 客服认真解答我的问题，物流更是快得让我惊喜呢。
10222	0	茶叶还没喝，老客户了，相信不错，价格比去年同期优惠
10223	0	就是有点儿碎之外，色香味都不错！
10224	0	给个好评吧！
10225	0	已多次购买，茶叶很好，物流速度也很快。
10226	0	还不错，味道很好，是熟悉的味道！！！！
10227	0	卢正浩牌龙井，好
10228	0	值得品尝，真的不错
10229	0	价格不贵，希望多搞点促销活动
10230	0	很不错的茶叶，是新茶，很喜欢，好评啦！ 挺好的！
10231	0	good
10232	1	以前买过一次，感觉不错，今天又买了，还没有拆包，应该可以
10233	0	好喝，应该是新茶~~~
10234	0	发货很快，还送了小礼品。
10235	0	老爸觉得不错，赶活动就买了
10236	0	很好！
10237	0	很好，物流很快，打卡茶袋的时候还有一阵香气泡出来的茶也有一丝淡淡的甜味、。
10238	0	这家店的龙井茶叶不错,第二次买了 包装很实惠
10239	0	刚收到货，还没喝。不过看起来茶叶不错
10240	0	茶叶色泽看上去较新鲜，闻起来我一股浓浓的茶叶香，泡的水还算比较清澈的，喝起来很顺口，甘甜甘甜的，总之还算不错的龙井！另外包装做的挺不错的，赞一个！
10241	1	不同价位都买了些，想尝试其中的区别，期待。包装都不错，买家还送了泡茶的玻璃杯，双层防烫的。除了快递有点不负责任外，但买家很尽力帮忙联系，非常感谢。
10242	0	味道不错，很香！
10243	0	盒子不错
10244	1	很好 不错 口感较谈
10245	0	收到后冲了一杯水，一会就很香，味道尝起来很好，看着质量也很好，价格很合理，包装也很上档次 卖家服务态度很好
10246	0	老顾客了，茶叶挺好~~
10247	1	送的什么破杯子，没有手柄的！你试试烫手不，想送就大方点，要不就别送！差评&hellip;&hellip;
10248	0	包装精致完美！
10249	0	挺好的茶
10250	0	茶叶很好，送的茶杯也不错。老顾客了！
10251	0	不错，拿来送人挺不错
10252	0	很不错，好茶叶
10253	0	茶叶很好喝，还送了杯子，很愉快的一次购物
10254	0	好卖家，好产品！
10255	0	发了B款 有些失望 包装好不错
10256	0	一如既往的好，还会再来的。
10257	0	货真价实
10258	1	形不好看，色泽，口感还好吧！
10259	1	茶叶一般般，还是值这个价吧
10260	0	茶叶质量很好，经常买。
10261	0	第二次购买了，好茶叶 不错
10262	1	茶叶不错 就是碎了点 但价格这么便宜 也算物超所值了
10263	0	味道不错
10264	0	还可以
10265	0	送人的，品尝了一下、非常好！
10266	0	一直买
10267	1	茶叶没有想象中的香，勉强给好评吧。
